@relation 'x'
@attribute 'feature1' numeric
@attribute 'feature2' numeric
@attribute 'feature3' numeric
@attribute 'feature4' numeric
@attribute 'feature5' numeric
@attribute 'feature6' numeric
@attribute 'feature7' numeric
@attribute 'feature8' numeric
@attribute 'feature9' numeric
@attribute 'feature10' numeric
@attribute 'feature11' numeric
@attribute 'feature12' numeric
@attribute 'feature13' numeric
@attribute 'feature14' numeric
@attribute 'feature15' numeric
@attribute 'feature16' numeric
@attribute 'feature17' numeric
@attribute 'feature18' numeric
@attribute 'feature19' numeric
@attribute 'feature20' numeric
@attribute 'feature21' numeric
@attribute 'feature22' numeric
@attribute 'feature23' numeric
@attribute 'feature24' numeric
@attribute 'feature25' numeric
@attribute 'feature26' numeric
@attribute 'feature27' numeric
@attribute 'feature28' numeric
@attribute 'feature29' numeric
@attribute 'feature30' numeric
@attribute 'feature31' numeric
@attribute 'feature32' numeric
@attribute 'feature33' numeric
@attribute 'feature34' numeric
@attribute 'feature35' numeric
@attribute 'feature36' numeric
@attribute 'feature37' numeric
@attribute 'feature38' numeric
@attribute 'feature39' numeric
@attribute 'feature40' numeric
@attribute 'feature41' numeric
@attribute 'feature42' numeric
@attribute 'feature43' numeric
@attribute 'feature44' numeric
@attribute 'feature45' numeric
@attribute 'feature46' numeric
@attribute 'feature47' numeric
@attribute 'feature48' numeric
@attribute 'feature49' numeric
@attribute 'feature50' numeric
@attribute 'feature51' numeric
@attribute 'feature52' numeric
@attribute 'feature53' numeric
@attribute 'feature54' numeric
@attribute 'feature55' numeric
@attribute 'feature56' numeric
@attribute 'feature57' numeric
@attribute 'feature58' numeric
@attribute 'feature59' numeric
@attribute 'feature60' numeric
@attribute 'feature61' numeric
@attribute 'feature62' numeric
@attribute 'feature63' numeric
@attribute 'feature64' numeric
@attribute 'feature65' numeric
@attribute 'feature66' numeric
@attribute 'feature67' numeric
@attribute 'feature68' numeric
@attribute 'feature69' numeric
@attribute 'feature70' numeric
@attribute 'feature71' numeric
@attribute 'feature72' numeric
@attribute 'feature73' numeric
@attribute 'feature74' numeric
@attribute 'feature75' numeric
@attribute 'feature76' numeric
@attribute 'feature77' numeric
@attribute 'feature78' numeric
@attribute 'feature79' numeric
@attribute 'feature80' numeric
@attribute 'feature81' numeric
@attribute 'feature82' numeric
@attribute 'feature83' numeric
@attribute 'feature84' numeric
@attribute 'feature85' numeric
@attribute 'feature86' numeric
@attribute 'feature87' numeric
@attribute 'feature88' numeric
@attribute 'feature89' numeric
@attribute 'feature90' numeric
@attribute 'feature91' numeric
@attribute 'feature92' numeric
@attribute 'feature93' numeric
@attribute 'feature94' numeric
@attribute 'feature95' numeric
@attribute 'feature96' numeric
@attribute 'feature97' numeric
@attribute 'feature98' numeric
@attribute 'feature99' numeric
@attribute 'feature100' numeric
@attribute 'feature101' numeric
@attribute 'feature102' numeric
@attribute 'feature103' numeric
@attribute 'feature104' numeric
@attribute 'feature105' numeric
@attribute 'feature106' numeric
@attribute 'feature107' numeric
@attribute 'feature108' numeric
@attribute 'feature109' numeric
@attribute 'feature110' numeric
@attribute 'feature111' numeric
@attribute 'feature112' numeric
@attribute 'feature113' numeric
@attribute 'feature114' numeric
@attribute 'feature115' numeric
@attribute 'feature116' numeric
@attribute 'feature117' numeric
@attribute 'feature118' numeric
@attribute 'feature119' numeric
@attribute 'feature120' numeric
@attribute 'feature121' numeric
@attribute 'feature122' numeric
@attribute 'feature123' numeric
@attribute 'feature124' numeric
@attribute 'feature125' numeric
@attribute 'feature126' numeric
@attribute 'feature127' numeric
@attribute 'feature128' numeric
@attribute 'feature129' numeric
@attribute 'feature130' numeric
@attribute 'feature131' numeric
@attribute 'feature132' numeric
@attribute 'feature133' numeric
@attribute 'feature134' numeric
@attribute 'feature135' numeric
@attribute 'feature136' numeric
@attribute 'feature137' numeric
@attribute 'feature138' numeric
@attribute 'feature139' numeric
@attribute 'feature140' numeric
@attribute 'feature141' numeric
@attribute 'feature142' numeric
@attribute 'feature143' numeric
@attribute 'feature144' numeric
@attribute 'feature145' numeric
@attribute 'feature146' numeric
@attribute 'feature147' numeric
@attribute 'feature148' numeric
@attribute 'feature149' numeric
@attribute 'feature150' numeric
@attribute 'feature151' numeric
@attribute 'feature152' numeric
@attribute 'feature153' numeric
@attribute 'feature154' numeric
@attribute 'feature155' numeric
@attribute 'feature156' numeric
@attribute 'feature157' numeric
@attribute 'feature158' numeric
@attribute 'feature159' numeric
@attribute 'feature160' numeric
@attribute 'feature161' numeric
@attribute 'feature162' numeric
@attribute 'feature163' numeric
@attribute 'feature164' numeric
@attribute 'feature165' numeric
@attribute 'feature166' numeric
@attribute 'feature167' numeric
@attribute 'feature168' numeric
@attribute 'feature169' numeric
@attribute 'feature170' numeric
@attribute 'feature171' numeric
@attribute 'feature172' numeric
@attribute 'feature173' numeric
@attribute 'feature174' numeric
@attribute 'feature175' numeric
@attribute 'feature176' numeric
@attribute 'feature177' numeric
@attribute 'feature178' numeric
@attribute 'feature179' numeric
@attribute 'feature180' numeric
@attribute 'feature181' numeric
@attribute 'feature182' numeric
@attribute 'feature183' numeric
@attribute 'feature184' numeric
@attribute 'feature185' numeric
@attribute 'feature186' numeric
@attribute 'feature187' numeric
@attribute 'feature188' numeric
@attribute 'feature189' numeric
@attribute 'feature190' numeric
@attribute 'feature191' numeric
@attribute 'feature192' numeric
@attribute 'feature193' numeric
@attribute 'feature194' numeric
@attribute 'feature195' numeric
@attribute 'feature196' numeric
@attribute 'feature197' numeric
@attribute 'feature198' numeric
@attribute 'feature199' numeric
@attribute 'feature200' numeric
@attribute 'feature201' numeric
@attribute 'feature202' numeric
@attribute 'feature203' numeric
@attribute 'feature204' numeric
@attribute 'feature205' numeric
@attribute 'feature206' numeric
@attribute 'feature207' numeric
@attribute 'feature208' numeric
@attribute 'feature209' numeric
@attribute 'feature210' numeric
@attribute 'feature211' numeric
@attribute 'feature212' numeric
@attribute 'feature213' numeric
@attribute 'feature214' numeric
@attribute 'feature215' numeric
@attribute 'feature216' numeric
@attribute 'feature217' numeric
@attribute 'feature218' numeric
@attribute 'feature219' numeric
@attribute 'feature220' numeric
@attribute 'feature221' numeric
@attribute 'feature222' numeric
@attribute 'feature223' numeric
@attribute 'feature224' numeric
@attribute 'feature225' numeric
@attribute 'feature226' numeric
@attribute 'feature227' numeric
@attribute 'feature228' numeric
@attribute 'feature229' numeric
@attribute 'feature230' numeric
@attribute 'feature231' numeric
@attribute 'feature232' numeric
@attribute 'feature233' numeric
@attribute 'feature234' numeric
@attribute 'feature235' numeric
@attribute 'feature236' numeric
@attribute 'feature237' numeric
@attribute 'feature238' numeric
@attribute 'feature239' numeric
@attribute 'feature240' numeric
@attribute 'feature241' numeric
@attribute 'feature242' numeric
@attribute 'feature243' numeric
@attribute 'label1' {FALSE, TRUE}
@attribute 'label2' {FALSE, TRUE}
@attribute 'label3' {FALSE, TRUE}
@attribute 'label4' {FALSE, TRUE}
@attribute 'label5' {FALSE, TRUE}
@attribute 'label6' {FALSE, TRUE}
@attribute 'label7' {FALSE, TRUE}
@data
1,1,0,0,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE"
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,3,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
1,0,1,2,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
3,1,1,0,1,0,0,0,0,0,4,1,1,1,1,4,1,1,1,1,10,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
1,0,1,1,1,0,2,1,1,4,2,2,2,1,1,1,1,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,2,1,1,4,3,1,0,0,0,3,1,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
1,1,1,1,10,10,4,4,0,0,0,0,3,3,0,0,0,0,4,4,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
1,0,1,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
0,0,0,0,0,0,0,1,1,0,0,0,0,0,24,6,9,3,0,3,3,4,0,0,0,2,2,0,0,0,0,0,0,0,0,4,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,8,0,1,3,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
1,1,1,1,0,0,0,0,0,0,2,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
1,0,1,0,0,0,13,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
1,0,0,0,0,1,1,1,0,0,0,0,10,0,0,5,5,0,4,0,0,2,2,0,0,0,0,0,0,0,13,3,3,3,3,1,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,2,2,0,10,3,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
1,1,1,1,0,0,3,3,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
1,0,1,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
